name,province,url,gender,ethnic,dob_y,age,join_work_y,pob_p,join_party_y,edu_dg
何友生,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18670.htm,男,汉族,1966.0,52.0,1988.0,重庆,1986.0,研究生
左永祥,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage13939.htm,男,汉族,1968.0,50.0,1991.0,重庆,1993.0,研究生
李中武,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16641.htm,男,汉族,1967.0,51.0,1993.0,重庆,1993.0,研究生
秦文敏,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18666.htm,男,汉族,1965.0,53.0,1988.0,重庆,1987.0,研究生
蒲继承,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15354.htm,男,汉族,1964.0,54.0,1984.0,重庆,,研究生
黄宗林,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage12216.htm,男,汉族,1964.0,54.0,1983.0,重庆,1995.0,本科
罗成,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4610.htm,男,汉族,1971.0,47.0,,重庆,1991.0,研究生
梅时雨,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4612.htm,男,汉族,1966.0,52.0,1986.0,重庆,1985.0,研究生
卢红,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15493.htm,女,汉族,1968.0,50.0,1989.0,四川,1993.0,研究生
江夏,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage13771.htm,男,汉族,1970.0,48.0,1990.0,重庆,1996.0,研究生
刘义全,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage18667.htm,男,汉族,1969.0,49.0,1993.0,重庆,1991.0,研究生
覃昌德,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4620.htm,男,汉族,1976.0,42.0,1999.0,重庆,1998.0,研究生
祁美文,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15657.htm,男,汉族,1973.0,45.0,1990.0,重庆,1993.0,研究生
白文农,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4624.htm,男,汉族,1959.0,59.0,1981.0,重庆,1985.0,本科
种及灵,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15755.htm,男,汉族,1966.0,52.0,1986.0,山东,1986.0,博士
徐江,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage12761.htm,男,汉族,1965.0,53.0,1987.0,重庆,1993.0,博士
巴川江,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15544.htm,男,蒙古族,1963.0,55.0,1980.0,内蒙,1984.0,研究生
谭庆,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15532.htm,男,汉族,1969.0,49.0,1991.0,重庆,1995.0,研究生
罗清泉,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15751.htm,男,汉族,1967.0,51.0,1991.0,四川,1985.0,博士
徐万忠,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15725.htm,男,汉族,1967.0,51.0,1986.0,重庆,1995.0,研究生
张兴益,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15753.htm,男,汉族,1964.0,54.0,1983.0,重庆,1987.0,研究生
王志杰,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15551.htm,男,汉族,1972.0,46.0,1999.0,河北,1991.0,博士
曹邦兴,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage12209.htm,男,汉族,1973.0,45.0,1992.0,重庆,,研究生
龚均,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4644.htm,男,汉族,1965.0,53.0,,重庆,1990.0,研究生
左军,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage4646.htm,男,土家族,1968.0,50.0,1983.0,重庆,1991.0,研究生
向业顺,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15109.htm,男,苗族,1972.0,46.0,1994.0,重庆,1993.0,研究生
李成群,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15545.htm,男,土家族,1966.0,52.0,1984.0,重庆,1989.0,研究生
石强,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage15659.htm,男,苗族,1968.0,50.0,1988.0,重庆,1990.0,研究生
姜天波,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16124.htm,男,汉族,1967.0,51.0,1989.0,河南,1992.0,研究生
卢勇,重庆,http://ldzl.people.com.cn/dfzlk/front/personPage16018.htm,男,,1971.0,47.0,,四川,1990.0,研究生
王东明,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4949.htm,男,汉族,1956.0,62.0,1975.0,辽宁,1975.0,研究生
尹力,四川,http://ldzl.people.com.cn/dfzlk/front/personPage12237.htm,男,汉族,1962.0,56.0,1987.0,山东,1983.0,博士
柯尊平,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6405.htm,男,汉族,1956.0,62.0,1974.0,陕西,1975.0,博士
邓小刚,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6454.htm,男,汉族,1967.0,51.0,1992.0,湖南,1991.0,博士
王雁飞,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6695.htm,男,汉族,1963.0,55.0,1986.0,河北,1983.0,研究生
范锐平,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6410.htm,男,汉族,1966.0,52.0,1984.0,湖北,1985.0,研究生
王宁,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6416.htm,男,汉族,1959.0,59.0,1976.0,四川,1985.0,博士
田向利,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4085.htm,女,汉族,1963.0,55.0,1984.0,河北,1984.0,博士
曲木史哈,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6419.htm,男,彝族,1960.0,58.0,1976.0,四川,1985.0,研究生
甘霖,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6420.htm,男,汉族,1963.0,55.0,1981.0,湖北,1984.0,博士
邓勇,四川,http://ldzl.people.com.cn/dfzlk/front/personPage12958.htm,男,汉族,1961.0,57.0,1977.0,北京,1979.0,本科
黄建发,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16621.htm,男,汉族,1965.0,53.0,1987.0,福建,1987.0,研究生
王铭晖,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4680.htm,男,汉族,1960.0,58.0,1977.0,四川,1980.0,研究生
姜永申,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18633.htm,男,,,,,,,unknown
杨兴平,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15480.htm,男,汉族,1965.0,53.0,1984.0,四川,,研究生
朱鹤新,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15647.htm,男,汉族,1968.0,50.0,1991.0,江苏,1999.0,本科
杨洪波,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4672.htm,男,汉族,1960.0,58.0,1982.0,四川,1988.0,研究生
彭宇行,四川,http://ldzl.people.com.cn/dfzlk/front/personPage14781.htm,男,汉族,1962.0,56.0,1985.0,四川,1995.0,博士
尧斯丹,四川,http://ldzl.people.com.cn/dfzlk/front/personPage17486.htm,男,藏族,1962.0,56.0,1983.0,四川,1982.0,研究生
叶寒冰,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18682.htm,男,汉族,1965.0,53.0,1982.0,浙江,1985.0,研究生
王一宏,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18707.htm,男,汉族,1961.0,57.0,1978.0,四川,1983.0,研究生
李刚,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4690.htm,男,汉族,1965.0,53.0,1982.0,四川,1986.0,研究生
李建勤,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15923.htm,男,汉族,1963.0,55.0,1987.0,江苏,1986.0,博士
蒋辅义,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4664.htm,男,汉族,1958.0,60.0,1982.0,四川,1981.0,研究生
赵世勇,四川,http://ldzl.people.com.cn/dfzlk/front/personPage5021.htm,男,汉族,1967.0,51.0,1990.0,四川,1988.0,博士
刘超,四川,http://ldzl.people.com.cn/dfzlk/front/personPage12233.htm,男,汉族,1971.0,47.0,1993.0,辽宁,1990.0,博士
王菲,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4671.htm,男,汉族,1963.0,55.0,1986.0,四川,1985.0,博士
邵革军,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18846.htm,男,汉族,1966.0,52.0,1988.0,山西,1991.0,研究生
马波,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15804.htm,男,土家族,1964.0,54.0,1982.0,重庆,1986.0,研究生
彭琳,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15505.htm,男,,1963.0,55.0,1984.0,重庆,1986.0,博士
宋朝华,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4687.htm,男,汉族,1962.0,56.0,1983.0,四川,1983.0,本科
刘中伯,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15662.htm,男,,1962.0,56.0,1980.0,四川,1983.0,研究生
侯晓春,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4682.htm,男,汉族,1960.0,58.0,1977.0,四川,1984.0,博士
包惠,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4685.htm,女,汉族,1963.0,55.0,1984.0,云南,1983.0,博士
慕新海,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16815.htm,男,汉族,1962.0,56.0,1984.0,吉林,1990.0,博士
兰开驰,四川,http://ldzl.people.com.cn/dfzlk/front/personPage5010.htm,男,汉族,1961.0,57.0,1980.0,四川,1984.0,研究生
罗增斌,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4683.htm,男,汉族,1967.0,51.0,1990.0,四川,1993.0,博士
陈吉明,四川,http://ldzl.people.com.cn/dfzlk/front/personPage7011.htm,男,汉族,1962.0,56.0,1984.0,四川,1984.0,研究生
刘坪,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18847.htm,男,汉族,1963.0,55.0,1980.0,四川,1985.0,研究生
刘成鸣,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4662.htm,男,汉族,1963.0,55.0,1979.0,四川,1985.0,研究生
林书成,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4669.htm,男,汉族,1962.0,56.0,1982.0,甘肃,1985.0,本科
罗强,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4668.htm,男,汉族,1963.0,55.0,1982.0,重庆,1985.0,博士
何树平,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16981.htm,男,汉族,1968.0,50.0,1987.0,四川,1987.0,博士
王波,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16812.htm,男,汉族,1971.0,47.0,1992.0,云南,1992.0,博士
刘强,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4665.htm,男,汉族,1965.0,53.0,1983.0,四川,1985.0,研究生
邹自景,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15521.htm,男,汉族,1968.0,50.0,1991.0,河北,,研究生
杨自力,四川,http://ldzl.people.com.cn/dfzlk/front/personPage14899.htm,男,汉族,1962.0,56.0,1984.0,四川,1991.0,研究生
任晓春,四川,http://ldzl.people.com.cn/dfzlk/front/personPage14862.htm,男,汉族,1960.0,58.0,1979.0,四川,1983.0,研究生
张彤,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4677.htm,男,汉族,1973.0,45.0,1994.0,四川,1994.0,博士
吴群刚,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16123.htm,男,汉族,1974.0,44.0,1999.0,浙江,,博士
杜紫平,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15526.htm,男,汉族,1962.0,56.0,1984.0,四川,1984.0,研究生
曾卿,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16976.htm,男,汉族,1969.0,49.0,1991.0,四川,1995.0,研究生
郭亨孝,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15528.htm,男,汉族,1964.0,54.0,1987.0,四川,1986.0,研究生
罗佳明,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6905.htm,男,汉族,1963.0,55.0,1983.0,四川,,博士
邹瑾,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18594.htm,男,汉族,1964.0,54.0,1986.0,四川,1987.0,研究生
何平,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15625.htm,男,汉族,1964.0,54.0,1986.0,四川,1984.0,研究生
杨克宁,四川,http://ldzl.people.com.cn/dfzlk/front/personPage12199.htm,男,藏族,1962.0,56.0,1982.0,四川,1987.0,研究生
肖友才,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16330.htm,男,藏族,1965.0,53.0,1986.0,四川,1985.0,研究生
苏嘎尔布,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16236.htm,男,彝族,1964.0,54.0,1985.0,四川,1985.0,研究生
孙志刚,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15128.htm,男,汉族,1954.0,64.0,1971.0,河南,1976.0,博士
谌贻琴,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage6423.htm,女,白族,1959.0,59.0,1977.0,贵州,1985.0,研究生
刘晓凯,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage6425.htm,男,苗族,1962.0,56.0,1983.0,贵州,1985.0,研究生
慕德贵,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage6432.htm,男,汉族,1959.0,59.0,1982.0,吉林,1987.0,研究生
夏红民,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4799.htm,男,汉族,1961.0,57.0,1982.0,湖北,1981.0,本科
李邑飞,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15624.htm,男,汉族,1964.0,54.0,1985.0,云南,1984.0,研究生
李再勇,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4702.htm,男,仡佬族,1962.0,56.0,1983.0,贵州,1984.0,研究生
龙长春,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4716.htm,男,苗族,1963.0,55.0,1983.0,贵州,1984.0,研究生
赵德明,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4568.htm,男,瑶族,1963.0,55.0,1983.0,广西,1985.0,研究生
刘捷,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4360.htm,男,汉族,1970.0,48.0,1992.0,江苏,1996.0,博士
卢雍政,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15565.htm,男,汉族,1967.0,51.0,1989.0,湖南,1986.0,博士
王世杰,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18708.htm,男,汉族,1966.0,52.0,1992.0,浙江,,博士
陶长海,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4631.htm,男,汉族,1963.0,55.0,1982.0,重庆,1985.0,研究生
郭瑞民,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4436.htm,男,汉族,1962.0,56.0,1982.0,河南,1984.0,本科
魏国楠,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18681.htm,男,汉族,1964.0,54.0,1991.0,陕西,1988.0,研究生
吴强,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18709.htm,男,侗族,1966.0,52.0,1988.0,湖南,1994.0,研究生
王忠,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18605.htm,男,汉族,1964.0,54.0,1979.0,贵州,1983.0,研究生
曾永涛,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4707.htm,男,汉族,1964.0,54.0,1985.0,贵州,1988.0,研究生
陈昌旭,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4711.htm,男,汉族,1970.0,48.0,1988.0,贵州,1990.0,研究生
周建琨,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4706.htm,男,汉族,1960.0,58.0,1977.0,河南,1985.0,研究生
刘文新,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4701.htm,男,汉族,1967.0,51.0,1985.0,江西,1995.0,研究生
桑维亮,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage16038.htm,男,汉族,1962.0,56.0,1984.0,贵州,1992.0,本科
唐德智,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage16764.htm,男,汉族,1965.0,53.0,,四川,,unknown
朱桂云,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18844.htm,女,汉族,1966.0,52.0,1984.0,山东,1993.0,博士
陈晏,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15051.htm,男,汉族,1963.0,55.0,1986.0,江苏,1986.0,本科
魏树旺,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage12748.htm,男,汉族,1967.0,51.0,1986.0,河北,1990.0,博士
陈训华,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage16277.htm,男,汉族,1961.0,57.0,1983.0,贵州,1985.0,研究生
陈少荣,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage17041.htm,男,,1966.0,52.0,1987.0,贵州,1994.0,本科
张集智,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage11374.htm,男,汉族,1969.0,49.0,1989.0,贵州,1994.0,研究生
杨永英,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4713.htm,女,布依族,1964.0,54.0,1985.0,贵州,1984.0,研究生
罗强,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18610.htm,男,苗族,1970.0,48.0,1992.0,贵州,1998.0,博士
吴胜华,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage16216.htm,男,布依族,1966.0,52.0,1988.0,贵州,1994.0,研究生
孙登峰,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15985.htm,男,汉族,1962.0,56.0,1981.0,安徽,1985.0,研究生
陈豪,云南,http://ldzl.people.com.cn/dfzlk/front/personPage7007.htm,男,汉族,1954.0,64.0,1977.0,江苏,1976.0,研究生
阮成发,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4444.htm,男,汉族,1957.0,61.0,1975.0,湖北,1982.0,博士
李江,云南,http://ldzl.people.com.cn/dfzlk/front/personPage6438.htm,女,汉族,1958.0,60.0,1973.0,云南,1976.0,本科
李秀领,云南,http://ldzl.people.com.cn/dfzlk/front/personPage6382.htm,男,汉族,1962.0,56.0,1984.0,江苏,1984.0,博士
赵金,云南,http://ldzl.people.com.cn/dfzlk/front/personPage6444.htm,男,彝族,1962.0,56.0,1981.0,云南,1987.0,大专
宗国英,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4080.htm,男,汉族,1963.0,55.0,1986.0,河南,1984.0,博士
程连元,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4021.htm,男,汉族,1961.0,57.0,1983.0,北京,1982.0,博士
李小三,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15623.htm,男,汉族,1963.0,55.0,1983.0,江西,1985.0,研究生
刘慧晏,云南,http://ldzl.people.com.cn/dfzlk/front/personPage6451.htm,男,汉族,1964.0,54.0,1987.0,山东,1987.0,博士
张太原,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4740.htm,男,汉族,1961.0,57.0,1976.0,山西,1983.0,博士
杨宁,云南,http://ldzl.people.com.cn/dfzlk/front/personPage12205.htm,女,白族,1963.0,55.0,1984.0,云南,1985.0,研究生
李文荣,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4719.htm,男,汉族,1962.0,56.0,1984.0,云南,1984.0,研究生
余琨,云南,http://ldzl.people.com.cn/dfzlk/front/personPage18759.htm,男,汉族,,,,陕西,1984.0,unknown
王显刚,云南,http://ldzl.people.com.cn/dfzlk/front/personPage12255.htm,男,汉族,1963.0,55.0,1981.0,重庆,1985.0,研究生
董华,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15138.htm,男,汉族,1961.0,57.0,1982.0,云南,1992.0,研究生
陈舜,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16227.htm,男,汉族,1964.0,54.0,1987.0,云南,1986.0,博士
张国华,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4265.htm,男,汉族,1964.0,54.0,1987.0,江苏,1985.0,本科
任军号,云南,http://ldzl.people.com.cn/dfzlk/front/personPage18740.htm,男,汉族,1963.0,55.0,1984.0,陕西,1983.0,博士
和良辉,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4729.htm,男,纳西族,1962.0,56.0,1985.0,云南,1984.0,研究生
李玛琳,云南,http://ldzl.people.com.cn/dfzlk/front/personPage18741.htm,女,汉族,1963.0,55.0,1984.0,云南,,博士
罗应光,云南,http://ldzl.people.com.cn/dfzlk/front/personPage5049.htm,男,拉祜族,1966.0,52.0,1988.0,,1985.0,博士
赵德光,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15392.htm,男,彝族,1962.0,56.0,1982.0,,,研究生
杨亚林,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16529.htm,男,汉族,1964.0,54.0,1982.0,,,研究生
崔茂虎,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16768.htm,男,汉族,1965.0,53.0,1987.0,云南,1990.0,本科
卫星,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4730.htm,男,汉族,1964.0,54.0,1987.0,云南,1984.0,博士
杨浩东,云南,http://ldzl.people.com.cn/dfzlk/front/personPage11870.htm,男,汉族,1965.0,53.0,1986.0,,,研究生
童志云,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4746.htm,男,汉族,1964.0,54.0,1986.0,云南,,本科
姚国华,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15141.htm,男,汉族,1965.0,53.0,1984.0,,,研究生
陈玉侯,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4738.htm,男,汉族,1963.0,55.0,1981.0,云南,1983.0,研究生
杨斌,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15113.htm,男,彝族,1966.0,52.0,1991.0,,,研究生
陈坚,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16532.htm,男,汉族,1961.0,57.0,1982.0,云南,,研究生
王俊强,云南,http://ldzl.people.com.cn/dfzlk/front/personPage5008.htm,男,拉祜族,1965.0,53.0,1985.0,云南,1984.0,研究生
纳云德,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15547.htm,男,傈僳族,1968.0,50.0,1986.0,,,研究生
顾琨,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15577.htm,男,汉族,1968.0,50.0,1987.0,,,研究生
王喜良,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15207.htm,男,汉族,1963.0,55.0,1983.0,,,博士
董保同,云南,http://ldzl.people.com.cn/dfzlk/front/personPage14745.htm,男,汉族,1967.0,51.0,1985.0,,,研究生
张德华,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15871.htm,男,汉族,1966.0,52.0,1989.0,江苏,1989.0,研究生
杨军,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15588.htm,男,汉族,1973.0,45.0,1995.0,,,研究生
郭大进,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15355.htm,男,汉族,1974.0,44.0,1996.0,安徽,1995.0,博士
郑艺,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15524.htm,男,汉族,1967.0,51.0,1990.0,,,研究生
刘勇,云南,http://ldzl.people.com.cn/dfzlk/front/personPage18845.htm,男,纳西族,1967.0,51.0,1989.0,,,博士
张之政,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16405.htm,男,彝族,1964.0,54.0,1987.0,,,研究生
张秀兰,云南,http://ldzl.people.com.cn/dfzlk/front/personPage12215.htm,女,苗族,1966.0,52.0,1984.0,云南,1992.0,研究生
罗萍,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16970.htm,女,哈尼族,1971.0,47.0,1993.0,云南,1996.0,研究生
罗红江,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4739.htm,男,傣族,1962.0,56.0,1982.0,云南,1988.0,本科
迟中华,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16982.htm,男,彝族,1967.0,51.0,1990.0,,,研究生
杨健,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15530.htm,男,白族,1963.0,55.0,1987.0,,,研究生
卫岗,云南,http://ldzl.people.com.cn/dfzlk/front/personPage12781.htm,男,傣族,1969.0,49.0,1989.0,云南,1998.0,本科
李文辉,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16868.htm,男,傈僳族,1972.0,46.0,1994.0,,,研究生
齐建新,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15120.htm,男,藏族,1965.0,53.0,1985.0,,,本科
吴英杰,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6453.htm,男,汉族,1956.0,62.0,1974.0,山东,1987.0,研究生
洛桑江村,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4960.htm,男,藏族,1957.0,61.0,1976.0,西藏,1978.0,研究生
齐扎拉,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4750.htm,男,藏族,1958.0,60.0,1979.0,云南,1982.0,研究生
帕巴拉·格列朗杰,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4961.htm,男,藏族,1940.0,78.0,,四川,,本科
丁业现,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6460.htm,男,汉族,1960.0,58.0,1978.0,山东,1990.0,博士
庄严,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5714.htm,男,汉族,1967.0,51.0,1988.0,吉林,1985.0,研究生
罗布顿珠,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4752.htm,男,藏族,1960.0,58.0,1978.0,西藏,1978.0,研究生
旦科,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6665.htm,男,藏族,1962.0,56.0,1981.0,青海,1988.0,研究生
王拥军,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6462.htm,男,汉族,1963.0,55.0,1983.0,江苏,1982.0,本科
曾万明,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6473.htm,男,汉族,1964.0,54.0,1981.0,四川,1987.0,博士
姜杰,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6471.htm,男,汉族,1965.0,53.0,1985.0,山东,1985.0,博士
边巴扎西,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6468.htm,男,藏族,1964.0,54.0,1988.0,西藏,1985.0,本科
何文浩,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6472.htm,男,汉族,1964.0,54.0,1984.0,湖南,1988.0,本科
白玛旺堆,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5012.htm,男,藏族,1967.0,51.0,1987.0,西藏,1991.0,研究生
许勇,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage18640.htm,男,汉族,1959.0,59.0,,山东,,研究生
刘江,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage15564.htm,男,汉族,1967.0,51.0,1986.0,四川,1991.0,研究生
甲热·洛桑丹增,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6463.htm,男,藏族,1953.0,65.0,1956.0,西藏,,大专
多吉次珠,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6469.htm,男,藏族,1962.0,56.0,1980.0,西藏,1983.0,研究生
坚参,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6470.htm,男,藏族,1962.0,56.0,1980.0,西藏,1984.0,研究生
汪海洲,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4788.htm,男,汉族,1967.0,51.0,1988.0,甘肃,1987.0,研究生
石谋军,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16522.htm,男,苗族,1968.0,50.0,1991.0,湖南,1990.0,研究生
张永泽,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4754.htm,男,汉族,1969.0,49.0,1994.0,云南,,博士
张延清,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4751.htm,男,藏族,1964.0,54.0,1981.0,甘肃,1990.0,研究生
罗梅,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage18710.htm,女,藏族,1969.0,49.0,1990.0,西藏,1994.0,研究生
孟晓林,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage18711.htm,男,汉族,1964.0,54.0,1982.0,四川,1990.0,研究生
