age,dob_y,edu_dg,ethnic,gender,join_party_y,join_work_y,name,pob_p,province,url
52.0,1966.0,博士,汉族,男,1995.0,1985.0,刘惠,湖南,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage15507.htm
59.0,1959.0,研究生,汉族,女,1978.0,1977.0,刘莉,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage15563.htm
56.0,1962.0,研究生,汉族,男,1986.0,1984.0,孙云飞,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4328.htm
58.0,1960.0,博士,汉族,男,1987.0,1979.0,姚玉舟,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4326.htm
53.0,1965.0,研究生,汉族,男,1988.0,1989.0,虞爱华,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4316.htm
58.0,1960.0,研究生,汉族,男,1985.0,1982.0,宋国权,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4314.htm
54.0,1964.0,研究生,汉族,女,1985.0,1985.0,严植婵,广东,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage12184.htm
,,unknown,,男,,,杨征,,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage18620.htm
54.0,1964.0,博士,汉族,男,1986.0,1984.0,何树山,山东,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage5422.htm
55.0,1963.0,研究生,汉族,女,,1984.0,王翠凤,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage18703.htm
53.0,1965.0,研究生,汉族,男,1991.0,1984.0,李建中,河南,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage12142.htm
52.0,1966.0,研究生,汉族,男,,1988.0,张曙光,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4324.htm
56.0,1962.0,研究生,汉族,男,1985.0,1989.0,杨光荣,湖南,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4492.htm
55.0,1963.0,博士,汉族,男,,1988.0,周喜安,河南,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4691.htm
50.0,1968.0,研究生,汉族,男,1986.0,1986.0,潘朝晖,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4305.htm
56.0,1962.0,研究生,汉族,男,1985.0,1982.0,汪莹纯,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage18603.htm
57.0,1961.0,研究生,汉族,男,1983.0,1983.0,沈强,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4331.htm
54.0,1964.0,本科,汉族,男,1991.0,1985.0,张岳峰,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage18604.htm
53.0,1965.0,研究生,汉族,男,1986.0,1983.0,黄晓武,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4313.htm
51.0,1967.0,研究生,汉族,男,1994.0,1987.0,李猛,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage15833.htm
54.0,1964.0,本科,汉族,,1999.0,1987.0,魏晓明,山西,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4317.htm
52.0,1966.0,本科,汉族,男,1986.0,1990.0,任泽锋,内蒙,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4319.htm
54.0,1964.0,研究生,汉族,男,1984.0,1985.0,张祥安,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4321.htm
56.0,1962.0,研究生,汉族,男,1984.0,1981.0,李平,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4323.htm
55.0,1963.0,研究生,汉族,男,1989.0,1982.0,史翔,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4325.htm
54.0,1964.0,研究生,汉族,男,1985.0,1988.0,韩军,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4327.htm
53.0,1965.0,大专,汉族,男,1988.0,,汪一光,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage5889.htm
48.0,1970.0,博士,汉族,女,1995.0,1990.0,王宏,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage4309.htm
54.0,1964.0,研究生,汉族,女,1988.0,,凌云,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage16006.htm
55.0,1963.0,研究生,汉族,男,1984.0,1984.0,贺懋燮,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage16793.htm
53.0,1965.0,研究生,汉族,男,,,王诚,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage16266.htm
54.0,1964.0,研究生,汉族,男,1985.0,1983.0,张孝成,江苏,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage16792.htm
54.0,1964.0,研究生,汉族,男,1994.0,1983.0,左俊,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage16007.htm
55.0,1963.0,研究生,汉族,男,1989.0,1982.0,戴启远,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage16044.htm
47.0,1971.0,博士,汉族,男,1992.0,1993.0,胡启生,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage11579.htm
56.0,1962.0,研究生,汉族,,1984.0,1982.0,陈冰冰,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage15595.htm
52.0,1966.0,研究生,汉族,男,1989.0,1989.0,孔晓宏,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage12221.htm
54.0,1964.0,研究生,汉族,男,1985.0,1985.0,许继伟,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage18612.htm
55.0,1963.0,unknown,汉族,男,,1981.0,孙正东,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage16272.htm
53.0,1965.0,博士,汉族,男,1987.0,,杨军,吉林,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage16275.htm
54.0,1964.0,研究生,汉族,男,1987.0,1987.0,张冬云,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage16117.htm
55.0,1963.0,本科,汉族,男,1984.0,1986.0,叶露中,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage18607.htm
52.0,1966.0,研究生,汉族,男,1986.0,1988.0,杜延安,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage15590.htm
54.0,1964.0,研究生,汉族,男,1985.0,1985.0,雍成瀚,安徽,安徽,http://ldzl.people.com.cn/dfzlk/front/personPage15048.htm
63.0,1955.0,本科,汉族,男,1975.0,1973.0,于伟国,山东,福建,http://ldzl.people.com.cn/dfzlk/front/personPage6144.htm
54.0,1964.0,研究生,汉族,男,1991.0,1986.0,唐登杰,江苏,福建,http://ldzl.people.com.cn/dfzlk/front/personPage18616.htm
60.0,1958.0,研究生,藏族,女,1980.0,1975.0,崔玉英,山东,福建,http://ldzl.people.com.cn/dfzlk/front/personPage18693.htm
57.0,1961.0,本科,汉族,男,1983.0,1983.0,王宁,,福建,http://ldzl.people.com.cn/dfzlk/front/personPage15417.htm
58.0,1960.0,研究生,汉族,男,1979.0,1981.0,张志南,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage6149.htm
59.0,1959.0,研究生,畲族,女,1978.0,1975.0,雷春美,,福建,http://ldzl.people.com.cn/dfzlk/front/personPage12177.htm
55.0,1963.0,博士,汉族,男,1986.0,1986.0,胡昌升,江西,福建,http://ldzl.people.com.cn/dfzlk/front/personPage4696.htm
55.0,1963.0,研究生,汉族,男,1985.0,1989.0,刘学新,,福建,http://ldzl.people.com.cn/dfzlk/front/personPage16218.htm
55.0,1963.0,本科,汉族,男,1990.0,1984.0,裴金佳,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage4346.htm
59.0,1959.0,研究生,汉族,男,1982.0,1976.0,梁建勇,,福建,http://ldzl.people.com.cn/dfzlk/front/personPage4338.htm
56.0,1962.0,本科,汉族,男,1991.0,1981.0,周联清,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage5039.htm
55.0,1963.0,博士,汉族,男,1987.0,1984.0,王洪祥,湖北,福建,http://ldzl.people.com.cn/dfzlk/front/personPage16622.htm
56.0,1962.0,博士,汉族,男,1985.0,1984.0,杨贤金,江苏,福建,http://ldzl.people.com.cn/dfzlk/front/personPage16844.htm
56.0,1962.0,研究生,汉族,男,1986.0,1981.0,李德金,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage12128.htm
56.0,1962.0,研究生,汉族,男,1984.0,1981.0,田湘利,,福建,http://ldzl.people.com.cn/dfzlk/front/personPage16779.htm
55.0,1963.0,本科,汉族,男,1986.0,1982.0,郑新聪,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage4343.htm
53.0,1965.0,博士,汉族,男,,1989.0,郑建闽,,福建,http://ldzl.people.com.cn/dfzlk/front/personPage18729.htm
54.0,1964.0,研究生,汉族,男,1991.0,1985.0,林宝金,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage4347.htm
57.0,1961.0,本科,汉族,男,1985.0,1983.0,杜源生,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage4341.htm
55.0,1963.0,研究生,汉族,男,1984.0,1984.0,康涛,江苏,福建,http://ldzl.people.com.cn/dfzlk/front/personPage14843.htm
55.0,1963.0,博士,汉族,男,,1986.0,檀云坤,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage4345.htm
54.0,1964.0,博士,汉族,男,1984.0,1986.0,袁毅,甘肃,福建,http://ldzl.people.com.cn/dfzlk/front/personPage16276.htm
50.0,1968.0,本科,汉族,男,,,郭锡文,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage16397.htm
56.0,1962.0,本科,汉族,男,1984.0,1981.0,张兆民,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage18798.htm
56.0,1962.0,unknown,汉族,男,1983.0,,尤猛军,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage15848.htm
55.0,1963.0,本科,汉族,男,1987.0,1983.0,庄稼汉,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage12196.htm
55.0,1963.0,研究生,,男,1987.0,1981.0,李建辉,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage15930.htm
48.0,1970.0,博士,,男,1996.0,1990.0,余红胜,安徽,福建,http://ldzl.people.com.cn/dfzlk/front/personPage15835.htm
55.0,1963.0,本科,汉族,男,1982.0,1983.0,刘远,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage16396.htm
57.0,1961.0,本科,,男,,,许维泽,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage15931.htm
56.0,1962.0,研究生,,男,,,林兴禄,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage16391.htm
52.0,1966.0,研究生,汉族,男,,1991.0,林文耀,福建,福建,http://ldzl.people.com.cn/dfzlk/front/personPage18799.htm
61.0,1957.0,博士,汉族,男,1976.0,1974.0,刘奇,山东,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4282.htm
62.0,1956.0,本科,汉族,男,1985.0,1982.0,鹿心社,山东,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4921.htm
58.0,1960.0,本科,汉族,男,1982.0,1983.0,姚增科,山西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage12144.htm
55.0,1963.0,本科,汉族,男,1984.0,1984.0,李炳军,山东,江西,http://ldzl.people.com.cn/dfzlk/front/personPage6172.htm
54.0,1964.0,研究生,汉族,男,1988.0,1984.0,孙新阳,陕西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage6384.htm
57.0,1961.0,博士,汉族,女,1985.0,1982.0,赵爱明,河南,江西,http://ldzl.people.com.cn/dfzlk/front/personPage6169.htm
57.0,1961.0,本科,汉族,男,1985.0,1982.0,毛伟明,浙江,江西,http://ldzl.people.com.cn/dfzlk/front/personPage15023.htm
55.0,1963.0,研究生,白族,男,1985.0,1986.0,尹建业,云南,江西,http://ldzl.people.com.cn/dfzlk/front/personPage6452.htm
55.0,1963.0,研究生,汉族,男,1985.0,1985.0,殷美根,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4358.htm
55.0,1963.0,研究生,汉族,男,1984.0,1985.0,陈兴超,浙江,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4362.htm
57.0,1961.0,本科,汉族,男,1984.0,1984.0,赵力平,山东,江西,http://ldzl.people.com.cn/dfzlk/front/personPage16229.htm
49.0,1969.0,研究生,汉族,女,,1990.0,施小琳,浙江,江西,http://ldzl.people.com.cn/dfzlk/front/personPage12381.htm
52.0,1966.0,unknown,汉族,男,,,杨笑祥,安徽,江西,http://ldzl.people.com.cn/dfzlk/front/personPage18626.htm
56.0,1962.0,unknown,回族,男,1984.0,1984.0,刘强,山东,江西,http://ldzl.people.com.cn/dfzlk/front/personPage18840.htm
54.0,1964.0,博士,汉族,男,,1988.0,孙菊生,河南,江西,http://ldzl.people.com.cn/dfzlk/front/personPage18704.htm
52.0,1966.0,博士,汉族,男,1986.0,1988.0,吴晓军,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage16573.htm
54.0,1964.0,研究生,汉族,女,1987.0,1988.0,吴忠琼,湖北,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4154.htm
55.0,1963.0,本科,汉族,男,1985.0,1985.0,秦义,内蒙,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4126.htm
56.0,1962.0,本科,汉族,男,1990.0,1985.0,胡强,河北,江西,http://ldzl.people.com.cn/dfzlk/front/personPage18705.htm
55.0,1963.0,研究生,汉族,男,1985.0,1982.0,钟志生,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4359.htm
50.0,1968.0,博士,汉族,男,1995.0,1988.0,李小豹,湖南,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4357.htm
55.0,1963.0,研究生,汉族,男,,1986.0,林彬杨,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage15102.htm
50.0,1968.0,unknown,,男,1988.0,1988.0,蒋斌,安徽,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4369.htm
56.0,1962.0,研究生,汉族,男,1985.0,1981.0,郭安,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4353.htm
55.0,1963.0,研究生,汉族,男,1983.0,1989.0,胡世忠,江苏,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4367.htm
56.0,1962.0,本科,汉族,男,1985.0,1982.0,颜赣辉,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage4355.htm
56.0,1962.0,unknown,汉族,男,1984.0,1981.0,肖毅,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage12665.htm
56.0,1962.0,本科,汉族,男,1983.0,1982.0,马承祖,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage12235.htm
52.0,1966.0,研究生,汉族,男,1986.0,1985.0,刘建洋,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage18804.htm
48.0,1970.0,研究生,汉族,女,,,梅亦,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage15905.htm
36.0,1982.0,研究生,汉族,男,1982.0,,李江河,,江西,http://ldzl.people.com.cn/dfzlk/front/personPage15553.htm
56.0,1962.0,研究生,汉族,男,,1985.0,谢一平,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage18796.htm
45.0,1973.0,本科,土家族,男,1995.0,,犹王莹（合拼）,贵州,江西,http://ldzl.people.com.cn/dfzlk/front/personPage18802.htm
54.0,1964.0,研究生,汉族,男,1986.0,1983.0,于秀明,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage16847.htm
55.0,1963.0,本科,汉族,男,1993.0,1984.0,曾文明,江苏,江西,http://ldzl.people.com.cn/dfzlk/front/personPage16145.htm
50.0,1968.0,研究生,汉族,男,1991.0,1992.0,王少玄,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage12109.htm
55.0,1963.0,研究生,汉族,男,1993.0,1984.0,王水平,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage18793.htm
51.0,1967.0,研究生,汉族,男,1992.0,1985.0,张鸿星,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage12230.htm
51.0,1967.0,博士,汉族,男,1991.0,1987.0,谢来发,江西,江西,http://ldzl.people.com.cn/dfzlk/front/personPage18635.htm
62.0,1956.0,博士,,,1976.0,1980.0,刘家义,重庆,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16618.htm
58.0,1960.0,博士,汉族,男,1985.0,1982.0,龚正,江苏,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4280.htm
62.0,1956.0,研究生,汉族,男,1982.0,1982.0,付志方,河南,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4887.htm
56.0,1962.0,博士,汉族,男,1984.0,1985.0,杨东奇,黑龙,山东,http://ldzl.people.com.cn/dfzlk/front/personPage5728.htm
57.0,1961.0,博士,汉族,男,1984.0,1983.0,张江汀,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4384.htm
53.0,1965.0,博士,,男,1985.0,1985.0,陈辐宽,江苏,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16207.htm
50.0,1968.0,研究生,,女,1993.0,1990.0,邢善萍,安徽,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16807.htm
56.0,1962.0,本科,汉族,男,1985.0,1984.0,林峰海,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4402.htm
55.0,1963.0,博士,汉族,男,1986.0,1983.0,王清宪,河北,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4118.htm
56.0,1962.0,研究生,,男,,,赵冀鲁,河北,山东,http://ldzl.people.com.cn/dfzlk/front/personPage18629.htm
49.0,1969.0,研究生,满族,男,1993.0,1995.0,关志鸥,辽宁,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16327.htm
56.0,1962.0,博士,汉族,男,1984.0,1984.0,王忠林,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4403.htm
56.0,1962.0,博士,汉族,男,1984.0,1982.0,王书坚,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage12238.htm
56.0,1962.0,本科,汉族,男,1984.0,1984.0,孙立成,河北,山东,http://ldzl.people.com.cn/dfzlk/front/personPage12182.htm
58.0,1960.0,博士,汉族,男,1984.0,1984.0,于国安,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16850.htm
55.0,1963.0,研究生,汉族,女,1984.0,1988.0,任爱荣,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16851.htm
55.0,1963.0,研究生,汉族,男,,1984.0,孙继业,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage18732.htm
55.0,1963.0,博士,汉族,男,1987.0,1987.0,于杰,河北,山东,http://ldzl.people.com.cn/dfzlk/front/personPage18683.htm
57.0,1961.0,研究生,汉族,男,1985.0,1981.0,周连华,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage12195.htm
54.0,1964.0,博士,,,1989.0,1985.0,李同道,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4395.htm
55.0,1963.0,研究生,汉族,男,1985.0,1985.0,李宽端,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16403.htm
54.0,1964.0,研究生,汉族,男,1985.0,1984.0,张术平,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4381.htm
56.0,1962.0,研究生,汉族,男,1984.0,1983.0,刘曙光,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4387.htm
54.0,1964.0,研究生,汉族,男,1991.0,1985.0,傅明先,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage15363.htm
57.0,1961.0,研究生,汉族,男,1982.0,1978.0,崔洪刚,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4405.htm
51.0,1967.0,博士,汉族,男,1992.0,1989.0,齐家滨,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage9936.htm
54.0,1964.0,研究生,汉族,男,1985.0,1986.0,梅建华,湖北,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16004.htm
56.0,1962.0,研究生,汉族,男,1983.0,1985.0,王玉君,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16867.htm
58.0,1960.0,研究生,汉族,男,1986.0,1980.0,陈勇,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage14865.htm
55.0,1963.0,研究生,汉族,男,1986.0,1984.0,徐景颜,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4379.htm
50.0,1968.0,研究生,汉族,男,1992.0,1989.0,张光峰,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4404.htm
46.0,1972.0,博士,汉族,男,1993.0,2000.0,孙爱军,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4407.htm
53.0,1965.0,博士,汉族,男,1985.0,1987.0,孙述涛,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4388.htm
53.0,1965.0,博士,汉族,男,1986.0,1986.0,孟凡利,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage4385.htm
49.0,1969.0,博士,汉族,男,1993.0,1994.0,于海田,,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16650.htm
57.0,1961.0,研究生,汉族,男,1985.0,1977.0,李峰,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage12202.htm
53.0,1965.0,研究生,汉族,男,1993.0,1987.0,赵豪志,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage12178.htm
50.0,1968.0,研究生,汉族,女,1992.0,1990.0,张永霞,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage12878.htm
49.0,1969.0,研究生,汉族,男,1988.0,1991.0,张海波,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage16841.htm
54.0,1964.0,研究生,汉族,男,,,石光亮,,山东,http://ldzl.people.com.cn/dfzlk/front/personPage18816.htm
56.0,1962.0,研究生,汉族,男,1984.0,1983.0,李希信,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage15693.htm
50.0,1968.0,博士,汉族,男,1986.0,1989.0,孟庆斌,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage18811.htm
43.0,1975.0,博士,汉族,男,,1997.0,陈飞,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage12742.htm
53.0,1965.0,博士,汉族,男,1990.0,1987.0,宋军继,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage14900.htm
54.0,1964.0,博士,汉族,男,1985.0,1985.0,宇向东,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage18838.htm
51.0,1967.0,unknown,汉族,男,1988.0,1989.0,陈平,山东,山东,http://ldzl.people.com.cn/dfzlk/front/personPage18801.htm
62.0,1956.0,研究生,汉族,男,1975.0,1974.0,王国生,山东,河南,http://ldzl.people.com.cn/dfzlk/front/personPage4930.htm
64.0,1954.0,博士,汉族,男,1974.0,1973.0,谢伏瞻,湖北,河南,http://ldzl.people.com.cn/dfzlk/front/personPage4927.htm
61.0,1957.0,研究生,汉族,男,1975.0,1975.0,陈润儿,湖南,河南,http://ldzl.people.com.cn/dfzlk/front/personPage5723.htm
